Year,Month,Day,DayOfWeek,Airline,FlightNumber,OriginAirport,DestAirport,SchedDepTime,DepDelay,ArrDelay,Cancelled,Diverted,Distance
2015,11,12,2,WN,8450,DFW,LGA,02:47,15,10,True,False,1811
2015,6,4,2,AA,6609,DEN,LAX,00:13,23,30,False,False,2045
2017,9,11,4,UA,5317,SFO,SEA,09:10,171,161,False,False,1183
2018,11,3,2,AA,8621,SEA,LGA,11:11,149,150,False,False,415
2017,10,23,4,AS,3320,DEN,LAX,17:34,95,113,False,False,2054
2018,1,21,6,WN,2764,SFO,LAX,22:31,153,160,False,False,859
2016,5,13,7,UA,1333,SFO,ATL,16:20,2,15,False,False,1754
2018,6,11,4,NK,7240,JFK,SEA,15:56,20,35,False,False,2881
2017,4,1,5,AS,2110,ORD,DEN,16:14,155,150,False,False,1145
2017,1,23,3,F9,1190,SFO,MIA,19:51,33,48,False,False,2053
2015,3,5,6,UA,7626,DEN,DEN,11:06,139,135,False,False,2790
2018,2,15,6,UA,7841,DEN,DFW,21:57,-4,12,False,False,2714
2017,5,16,5,NK,8028,MIA,ORD,07:55,4,-2,False,False,2883
2015,4,10,7,NK,6590,LAX,LAX,09:56,48,40,False,False,916
2019,5,25,4,B6,6579,LGA,ORD,13:45,179,177,False,False,935
2017,5,20,6,DL,442,JFK,MIA,16:01,-10,4,False,False,2770
2019,4,5,2,AA,824,ORD,DFW,20:23,162,152,False,False,2531
2015,10,17,6,AA,435,DEN,SEA,07:38,89,85,False,False,1504
2017,6,1,4,NK,7409,LGA,SFO,01:28,168,183,False,False,2474
2019,4,23,1,F9,117,JFK,LGA,03:40,151,166,False,False,2119
2017,7,1,6,DL,8184,SEA,ORD,07:03,108,111,False,False,2665
2019,12,27,1,AA,5343,MIA,ATL,20:35,-9,-14,False,False,743
2018,8,9,5,F9,2228,SEA,DEN,11:04,133,124,False,False,1884
2016,6,21,1,DL,2461,LGA,JFK,14:50,46,57,False,False,904
2017,3,10,2,NK,7769,ORD,DFW,01:34,113,132,False,False,1848
2017,2,10,1,B6,679,DEN,ORD,22:59,51,43,False,False,1947
2016,2,2,3,AS,725,ATL,ORD,06:58,24,41,False,False,2715
2019,12,15,5,F9,9015,DEN,LAX,20:48,0,10,False,False,2304
2018,10,25,5,B6,9060,DEN,MIA,02:16,87,82,False,False,252
2017,7,13,6,UA,1337,LAX,ATL,09:42,134,131,False,False,1917
2019,3,21,1,DL,1359,SEA,LGA,08:36,104,114,False,False,1622
2018,9,8,1,AS,7964,LGA,DFW,18:19,172,190,False,False,2921
2017,3,10,1,NK,3006,DEN,DFW,01:04,82,79,False,False,1788
2017,11,6,4,AS,1705,SEA,LGA,08:26,123,118,False,False,370
2019,1,25,5,B6,383,SEA,DFW,21:15,7,-2,False,False,1914
2015,10,14,7,AS,8176,LGA,LAX,13:23,152,154,False,False,300
2017,12,23,1,UA,6336,LAX,LAX,12:47,26,24,False,False,2955
2016,6,2,1,UA,850,ATL,ATL,17:33,84,87,False,False,2930
2015,4,6,5,DL,6323,ORD,SFO,16:45,127,123,False,True,924
2016,10,24,4,AA,391,SEA,LAX,10:51,71,79,False,False,2165
2016,11,16,5,UA,7926,ATL,JFK,01:11,97,102,False,False,1641
2015,2,27,4,WN,8267,SEA,DEN,22:00,-19,-3,False,False,608
2018,4,6,3,B6,1824,SEA,DEN,08:36,75,81,True,False,2094
2017,3,14,5,DL,5072,ATL,MIA,08:12,56,64,False,False,2718
2017,4,24,1,WN,9959,SFO,DFW,18:22,93,88,False,False,1454
2015,10,22,1,DL,830,LGA,ORD,14:08,3,6,False,False,2167
2016,9,6,1,F9,6743,ORD,SFO,10:15,139,150,False,False,489
2016,8,20,5,F9,6260,DEN,LAX,04:30,75,85,False,False,452
2018,11,1,3,F9,4840,LGA,DFW,14:07,61,66,False,False,1319
2017,1,10,1,UA,8076,MIA,SFO,10:50,11,26,False,False,629
2018,8,27,2,WN,2692,SEA,JFK,21:32,178,188,False,False,2656
2018,3,18,5,AS,4626,MIA,SEA,21:15,6,13,False,False,637
2015,10,4,1,WN,3264,SEA,ORD,15:02,59,63,False,False,1258
2017,1,12,7,AA,6179,DEN,LGA,05:37,51,69,False,False,1903
2015,3,8,4,F9,6708,ORD,MIA,05:36,99,110,False,False,2434
2018,2,21,5,NK,2540,ORD,JFK,04:09,165,176,False,False,1392
2019,6,20,4,NK,9183,SFO,SFO,18:41,-3,13,False,False,909
2016,12,11,5,UA,1609,ATL,SFO,10:08,128,138,False,False,1211
2016,7,7,4,F9,3241,ATL,JFK,19:08,82,73,False,False,1970
2016,5,13,4,AA,1657,DFW,DEN,08:24,58,69,False,False,1473
2015,9,8,7,F9,6774,DFW,ORD,21:20,158,158,False,False,235
2015,8,2,3,AA,8366,LGA,DEN,02:49,124,142,False,False,2983
2015,12,16,4,WN,1617,JFK,ATL,23:13,23,14,False,False,2067
2017,7,3,7,DL,9951,DFW,ATL,16:56,48,59,False,False,2896
2016,12,13,1,AS,6097,SFO,LGA,03:19,-17,-18,False,False,1437
2019,11,20,3,AS,1821,SEA,ATL,17:02,16,20,False,False,1335
2016,1,16,6,UA,3636,MIA,ORD,21:35,49,59,False,False,1285
2018,5,12,5,F9,8982,LGA,LAX,10:39,78,77,False,False,881
2019,7,15,4,F9,3636,MIA,ORD,17:32,34,26,False,False,1019
2019,4,19,2,F9,463,LGA,DFW,19:55,68,67,False,False,1515
2015,11,28,1,WN,4348,MIA,DFW,07:13,69,87,False,False,1029
2015,4,25,1,WN,4734,LAX,LAX,15:52,11,8,False,False,2114
2016,1,11,2,AA,6394,SFO,SFO,02:57,132,126,False,False,771
2018,4,3,4,UA,3887,DFW,ATL,17:58,91,97,False,False,802
2018,2,26,6,AS,7157,DFW,LGA,22:11,14,15,False,False,1098
2018,8,7,2,UA,3200,DFW,LGA,15:34,137,133,False,False,2630
2017,1,3,5,NK,588,MIA,SFO,18:29,142,144,False,False,1979
2018,3,16,1,AS,3933,ORD,ORD,14:17,124,116,False,False,2036
2019,6,7,2,AA,1141,DFW,LAX,08:55,145,142,False,False,714
2015,2,17,5,AA,4720,SEA,ATL,10:13,57,63,False,False,857
2019,10,19,6,B6,2750,DEN,SFO,12:17,33,41,False,False,809
2015,2,10,2,WN,8249,MIA,DEN,03:16,34,32,False,False,1397
2016,4,9,6,AA,6724,MIA,MIA,12:33,24,22,False,False,586
2017,2,18,1,AS,5629,DEN,SEA,03:46,100,114,False,False,1380
2019,10,18,5,B6,2874,DFW,DEN,11:49,-3,8,False,False,1102
2019,1,16,2,F9,7255,JFK,DFW,00:53,13,3,False,False,2266
2015,11,25,2,UA,7985,JFK,MIA,08:01,162,173,False,False,438
2019,11,7,3,WN,1183,LAX,DEN,03:26,95,106,False,False,1698
2018,10,10,7,F9,478,LGA,DFW,23:27,79,91,False,False,1413
2015,3,20,6,AA,7216,SEA,SEA,10:43,140,137,False,False,2733
2016,7,19,6,UA,5140,JFK,SFO,16:58,-19,-7,False,False,1170
2017,5,17,3,B6,3828,SEA,ORD,23:09,168,166,False,False,2511
2019,6,7,3,B6,8369,SEA,DEN,23:27,105,107,False,False,2808
2016,11,13,5,UA,1647,DFW,ORD,19:58,106,98,False,False,2286
2015,5,25,6,AS,3152,LAX,LAX,03:07,-3,-4,False,False,1751
2018,9,6,3,WN,4029,MIA,ORD,12:48,145,147,False,True,1200
2018,7,7,4,AS,5133,LAX,SEA,14:48,94,97,False,False,564
2019,5,28,6,AA,6214,MIA,DFW,03:03,11,24,False,False,2737
2018,4,14,1,DL,4614,ORD,DEN,01:47,144,140,False,False,1709
2017,3,11,1,NK,6761,SFO,SFO,02:13,119,109,False,False,561
2017,3,28,3,AA,4696,ATL,MIA,09:38,75,66,True,False,1381
2019,7,24,7,UA,9506,DFW,LGA,08:22,57,52,False,False,2813
2017,2,8,2,NK,3390,SFO,MIA,16:10,79,69,False,False,1561
2019,4,28,6,DL,2927,MIA,JFK,06:44,172,187,False,False,2053
2015,2,18,1,B6,7561,DFW,JFK,22:16,151,156,False,False,2085
2019,5,16,7,WN,2445,SEA,MIA,23:32,72,85,False,False,731
2016,8,19,7,UA,7557,SFO,SFO,14:22,39,47,False,False,2485
2015,8,28,4,F9,170,LGA,DEN,20:21,87,77,False,False,1291
2019,9,4,5,AS,6417,LGA,SEA,01:09,36,32,False,False,894
2018,6,13,5,AA,1641,ATL,ORD,12:47,30,44,False,False,1698
2019,3,16,7,DL,5641,JFK,ATL,01:42,133,125,False,False,1175
2015,4,3,2,AS,2599,LGA,ATL,01:44,151,156,False,False,2112
2017,6,13,4,UA,1176,LGA,SEA,03:15,-16,-17,False,False,1851
2017,12,13,2,WN,8888,LGA,JFK,17:02,115,111,False,False,1564
2015,8,6,3,AA,9555,DEN,LGA,08:48,45,45,False,False,2703
2015,8,10,1,B6,8465,SFO,SFO,07:43,-11,3,False,False,1213
2017,1,28,7,AS,3743,DFW,LAX,22:10,-12,-1,False,False,2715
2018,5,6,4,AS,5776,LGA,DFW,13:20,22,37,False,False,2750
2017,4,8,7,UA,765,ORD,ATL,10:29,83,82,False,False,1530
2016,4,26,1,AA,1536,SFO,ATL,17:55,133,125,False,False,207
2016,5,1,7,WN,5995,ATL,SFO,06:51,85,77,False,False,1079
2015,4,23,6,B6,3644,LAX,JFK,17:20,-2,5,False,False,395
2019,7,26,3,WN,554,SFO,DEN,03:38,69,63,False,False,2384
2016,8,1,5,AA,6728,SFO,LGA,13:33,158,153,False,False,2742
2016,5,26,4,UA,3192,MIA,SFO,07:43,47,39,False,False,1276
2015,4,2,6,F9,2827,SFO,SEA,11:21,32,32,False,False,807
2018,10,20,5,UA,6387,ATL,DFW,23:24,108,101,True,False,2590
2018,1,24,7,AS,9010,LGA,SFO,15:56,-18,-11,False,False,2430
2018,12,21,6,B6,5025,ATL,MIA,23:46,-2,-3,False,False,2149
2017,12,20,5,DL,1425,SEA,SFO,20:34,55,45,False,False,2687
2016,1,4,5,AS,5305,DFW,DEN,15:14,11,14,False,False,2282
2018,10,27,4,B6,1204,DFW,LAX,15:27,176,176,False,False,2120
2015,10,28,7,UA,2641,DEN,MIA,12:30,-4,-14,False,False,1467
2018,8,19,4,DL,2236,LGA,SEA,21:45,116,116,False,False,2867
2019,9,7,7,AA,9422,ORD,DEN,07:46,142,132,False,False,2858
2015,2,5,4,WN,933,LAX,DEN,08:22,167,173,False,False,1977
2018,8,2,2,AS,7115,MIA,LGA,17:19,-1,-4,False,False,1585
2016,7,25,5,WN,3519,DFW,SEA,17:37,47,59,False,False,1124
2019,11,23,1,DL,4244,LAX,ORD,04:19,5,19,False,False,2810
2015,8,18,5,DL,1103,SEA,DEN,06:22,156,167,False,False,2243
2019,10,20,3,AS,817,LGA,DFW,15:27,3,22,False,False,2269
2017,5,14,2,UA,7723,LGA,LAX,04:04,138,138,False,False,2747
2019,4,25,4,F9,8478,MIA,ORD,08:12,139,132,False,False,2583
2017,1,15,1,DL,7028,MIA,LGA,15:49,135,147,False,False,2953
2017,2,15,5,WN,5029,SEA,ATL,16:12,-19,-16,False,False,906
2017,3,10,6,AS,6706,LGA,DEN,14:14,-3,9,False,False,2087
2018,7,15,4,WN,6801,LAX,DFW,08:15,116,135,False,False,863
2017,12,8,1,B6,8841,ORD,LAX,13:05,29,45,False,False,1225
2018,7,3,2,UA,8811,SEA,DEN,12:15,19,29,False,False,2050
2018,3,1,3,AS,7162,JFK,ATL,06:43,163,154,False,False,2129
2019,12,18,1,NK,1971,SEA,MIA,13:58,34,24,False,False,1342
2018,6,26,4,AS,3394,ATL,ATL,01:12,148,147,False,False,2114
2017,5,22,7,AA,874,DFW,LAX,07:06,56,75,False,False,413
2015,2,28,1,AA,3604,SFO,LGA,21:33,48,60,False,False,820
2017,9,21,6,NK,7548,SEA,ATL,18:22,108,104,False,False,422
2017,8,6,7,NK,7190,SFO,DEN,15:43,52,54,False,False,2815
2015,8,11,4,WN,4800,DFW,MIA,01:00,109,118,False,False,2580
2017,9,27,6,F9,8028,SFO,LGA,18:11,137,137,False,False,1180
2015,11,11,7,AA,1493,DFW,ORD,03:53,50,59,False,False,435
2015,9,21,4,F9,6733,SEA,DEN,06:13,172,191,False,False,2382
2017,2,24,4,F9,9284,JFK,LAX,21:44,114,133,False,False,1038
2016,8,3,5,AS,8315,MIA,ATL,08:22,22,26,False,False,767
2018,8,2,7,AA,9250,MIA,ORD,05:18,139,137,False,False,2860
2016,1,19,6,WN,8813,ATL,LGA,10:07,179,170,False,False,1046
2015,10,11,4,B6,6203,DFW,LGA,13:55,29,24,False,False,666
2015,7,24,7,UA,7711,DFW,DFW,07:27,118,115,False,False,1564
2017,4,1,5,DL,418,MIA,DFW,00:20,119,131,False,False,1631
2018,3,9,7,AA,9608,SFO,DEN,08:06,148,140,False,False,799
2015,3,10,3,AS,9215,ATL,LGA,12:42,161,170,False,False,2245
2017,4,7,5,AS,7641,SFO,LGA,19:27,154,155,False,False,1252
2015,1,4,3,AS,3511,SEA,DEN,15:50,144,136,False,False,966
2015,7,4,5,NK,282,SFO,ATL,19:34,158,156,False,False,2938
2019,1,14,1,B6,2246,LAX,SFO,19:46,105,110,False,False,2812
2019,12,16,4,NK,5181,SEA,MIA,21:34,65,65,False,False,923
2015,12,23,2,UA,9889,MIA,MIA,22:23,62,70,False,False,485
2015,9,18,6,NK,4749,MIA,LGA,00:00,22,32,False,False,452
2019,12,12,4,WN,3541,SEA,LGA,07:09,26,23,False,False,1850
2018,8,9,3,B6,2011,MIA,LAX,11:54,44,41,False,False,1978
2015,4,6,3,AS,8271,LAX,LGA,20:36,175,170,False,False,1307
2016,9,15,7,AS,6480,JFK,ATL,16:30,129,135,False,False,906
2019,7,10,7,WN,8871,LGA,DFW,11:37,100,100,False,False,2640
2017,5,21,5,B6,7048,DFW,SEA,08:08,118,110,False,False,2250
2016,3,9,2,B6,7724,ATL,DFW,02:01,49,68,True,False,329
2017,4,23,4,UA,4378,JFK,JFK,03:23,118,122,False,False,958
2015,4,21,1,F9,2373,MIA,LAX,16:50,154,165,False,False,1246
2016,4,15,2,F9,4568,DFW,DEN,05:35,70,73,False,False,1741
2016,8,3,7,AA,7564,DFW,ORD,10:02,9,13,False,False,2275
2015,11,6,3,NK,1827,LAX,JFK,03:19,119,128,False,False,673
2016,9,1,2,B6,2144,LAX,ORD,03:46,73,68,False,False,1140
2019,4,23,1,AA,4746,SFO,SEA,04:01,63,77,False,False,1767
2015,11,8,6,B6,123,JFK,SFO,02:03,38,44,False,False,1110
2015,10,12,5,WN,7958,LAX,LAX,13:02,-15,-6,False,False,302
2017,1,8,6,WN,8683,JFK,ATL,07:48,10,23,False,False,908
2016,4,28,1,NK,9794,DFW,MIA,19:09,45,46,True,False,1188
2018,8,19,6,AA,8698,DFW,ORD,10:22,90,83,False,False,2914
2018,7,12,4,WN,3319,ORD,SEA,11:45,64,70,True,False,1834
2019,3,19,6,AA,5826,ORD,MIA,10:45,135,130,False,False,2949
2018,9,7,6,AS,9621,DFW,DEN,15:30,135,145,False,False,889
2017,5,17,4,NK,8971,JFK,MIA,21:49,144,137,False,False,1480
2015,8,20,6,DL,7809,ATL,ATL,04:56,151,150,False,False,2668
2018,8,21,1,B6,5707,SFO,JFK,12:19,8,1,False,False,1086
2018,2,22,2,DL,9860,DEN,MIA,21:32,165,173,False,False,989
2018,6,16,5,B6,7886,DEN,DEN,08:59,140,130,False,False,2057
2015,1,10,2,NK,7497,DFW,SEA,08:35,159,156,False,False,1359
2016,11,15,4,F9,4012,LGA,JFK,05:20,163,169,False,False,944
2019,1,8,6,AA,2548,SEA,MIA,16:25,3,18,False,False,526
2015,10,16,4,UA,1490,ATL,DFW,10:12,-2,-10,False,False,2487
2018,11,22,5,NK,3718,ORD,SFO,22:16,42,42,False,False,831
2015,1,28,6,B6,5086,MIA,JFK,16:38,118,112,False,False,750
2017,10,2,6,B6,774,SEA,MIA,20:27,142,142,False,False,2187
2015,6,22,5,DL,1213,LAX,ORD,00:14,49,45,False,False,330
2017,3,21,1,AA,8004,SEA,ATL,13:47,103,99,False,False,898
2019,5,18,1,DL,3043,ATL,LGA,21:48,89,93,False,False,2301
2019,2,7,3,B6,4770,MIA,ORD,19:40,-15,-17,False,False,2303
2017,10,10,7,F9,8075,DEN,LGA,00:17,21,17,False,False,1552
2015,8,12,3,AS,8065,LAX,MIA,19:01,126,124,False,False,2701
2015,3,26,1,AA,4502,LAX,LGA,22:38,170,176,False,False,2179
2019,10,18,2,WN,1226,JFK,DEN,12:38,16,19,False,False,489
2019,9,23,3,AA,9069,SFO,DEN,15:41,5,24,False,False,777
2017,10,23,4,B6,2254,SEA,SFO,15:29,103,113,False,False,225
2017,6,21,5,WN,3222,LGA,DFW,21:15,112,121,False,False,2138
2016,8,17,4,B6,232,SFO,SFO,15:33,100,114,False,False,2231
2016,10,23,2,AS,8919,SEA,SFO,03:10,135,142,False,False,378
2019,5,26,3,AA,6552,SEA,ATL,17:48,8,8,False,False,1791
2018,5,25,4,NK,7306,SEA,LAX,16:20,116,108,False,False,1343
2015,5,27,3,AS,7965,ATL,DFW,14:06,0,9,False,False,1722
2016,11,8,7,AS,2210,DEN,LGA,08:23,-6,-11,False,False,968
2018,11,24,7,B6,3424,DEN,LAX,11:27,82,88,False,False,1853
2016,8,23,2,NK,3347,SFO,SEA,03:55,79,87,False,False,2823
2019,11,19,1,B6,1103,MIA,ORD,20:33,12,25,False,False,1517
2018,11,21,5,AS,7149,ORD,ORD,19:21,87,104,True,False,2494
2016,6,18,7,UA,733,JFK,ORD,12:53,126,129,False,False,730
2016,1,7,7,B6,6972,SEA,LAX,06:37,36,35,False,False,1562
2015,11,6,4,B6,3162,JFK,SFO,04:41,-18,-17,False,False,2348
2016,12,9,6,DL,5456,ATL,ORD,16:34,102,104,False,False,1114
2018,8,22,5,AS,3729,DFW,JFK,18:07,152,163,False,False,2932
2017,9,20,7,UA,2432,DEN,SFO,06:36,94,101,False,False,1597
2019,7,16,5,AS,7984,JFK,JFK,09:00,35,52,False,False,1789
2015,12,6,5,NK,7727,LAX,LAX,17:12,133,140,False,False,1726
2015,3,26,3,F9,5116,SFO,JFK,21:46,22,16,False,False,324
2017,5,5,6,F9,880,MIA,ORD,03:45,39,40,False,False,1469
2016,10,24,2,B6,4725,MIA,ATL,16:07,152,152,False,False,1683
2016,9,2,7,NK,6856,ATL,SEA,15:54,146,137,False,False,624
2017,6,13,1,UA,4298,SFO,DFW,08:19,172,186,False,False,2766
2019,2,20,3,DL,4515,ATL,LGA,04:41,18,32,False,False,885
2015,5,24,4,UA,7945,ORD,DFW,02:00,64,81,False,False,2829
2016,8,24,3,NK,2036,LGA,LAX,00:14,125,119,False,False,1782
2019,9,19,5,WN,7063,LAX,MIA,04:54,102,102,False,False,336
2016,8,5,3,AS,1448,ORD,ORD,22:02,7,21,False,False,339
2019,4,6,6,NK,728,SFO,ORD,22:42,90,84,False,False,668
2019,2,11,3,DL,860,SEA,SEA,06:09,144,143,False,False,1549
2017,5,23,1,WN,259,DEN,DFW,02:35,64,74,False,False,721
2015,3,18,5,UA,5921,SFO,SEA,17:22,169,165,False,False,2251
2018,5,20,2,NK,9899,ORD,ATL,15:41,6,18,False,False,2898
2017,6,18,4,DL,7267,SEA,SFO,22:45,102,111,False,False,336
2016,2,26,4,NK,2301,DEN,DEN,10:39,105,99,False,False,957
2019,12,13,2,NK,3081,LGA,ATL,13:05,7,19,False,False,581
2016,3,1,2,UA,3276,ORD,JFK,13:25,179,179,False,False,2721
2015,3,3,3,NK,8362,ATL,MIA,13:28,159,160,False,False,1652
2019,4,6,2,AA,4632,DEN,ORD,07:58,167,157,False,False,1885
2016,11,8,6,F9,504,ORD,ORD,15:53,38,56,False,False,518
2016,12,20,5,AA,2043,LAX,LGA,14:30,16,33,False,False,315
2016,5,1,6,UA,5719,DFW,LGA,23:37,-17,2,False,False,2184
2019,12,16,7,AS,3081,ORD,MIA,00:14,163,164,False,False,2574
2019,11,8,5,WN,219,JFK,ORD,03:03,123,139,False,False,1028
2019,6,24,3,DL,536,SEA,SFO,13:41,42,57,False,False,1223
2015,9,20,4,UA,8407,SFO,ATL,01:08,119,133,False,False,2113
2015,12,10,5,NK,729,DEN,DFW,20:27,83,91,False,False,251
2015,7,7,2,F9,4898,MIA,DEN,06:15,1,-5,False,False,1979
2016,7,15,6,WN,4229,DEN,DEN,07:01,-3,-5,False,False,590
2017,11,4,1,UA,2587,LAX,DFW,07:05,69,78,False,False,1885
2017,7,6,6,F9,7985,MIA,MIA,17:50,11,19,False,False,2514
2019,7,4,2,B6,7417,SEA,LAX,21:10,-18,-27,False,False,2256
2019,11,18,1,UA,1183,SFO,ATL,11:49,44,37,False,False,1315
2018,4,21,1,AA,7631,LAX,JFK,19:52,95,99,False,False,2642
2019,9,22,1,AA,769,SEA,LGA,13:22,8,-1,False,False,1474
2016,12,28,2,AS,4298,JFK,LGA,14:17,2,9,False,False,694
2016,2,23,3,NK,7320,SFO,LGA,10:38,65,63,True,False,1793
2016,7,8,6,B6,3453,DFW,LAX,19:00,53,52,False,False,636
2015,12,10,2,F9,8928,DEN,DFW,14:47,27,37,False,False,546
2017,12,18,4,DL,3487,JFK,SEA,15:04,62,68,False,False,1818
2016,3,26,5,B6,5948,LGA,DFW,13:42,35,41,False,False,205
2015,11,13,7,DL,3969,MIA,ORD,09:22,38,29,False,False,503
2017,9,18,1,DL,5779,LAX,DEN,09:50,140,132,False,False,2464
2016,10,21,5,WN,3749,DFW,SFO,03:17,1,5,False,False,2454
2016,5,15,1,B6,6897,DFW,JFK,04:40,25,31,False,False,2184
2018,9,8,3,B6,931,JFK,SEA,18:33,52,55,False,False,1020
2015,9,14,3,F9,8695,DEN,ATL,13:39,28,30,False,False,265
2018,8,13,7,WN,7525,JFK,JFK,02:26,175,182,False,False,1071
2018,8,19,7,AS,8465,LGA,LGA,12:48,110,108,False,False,1759
2019,4,23,7,AS,141,SFO,JFK,00:49,3,18,False,False,657
2015,10,1,6,WN,7891,DEN,SFO,22:01,84,94,False,False,305
2016,3,20,3,UA,9725,MIA,LAX,19:01,150,154,True,False,477
2019,7,15,4,F9,8362,MIA,JFK,18:22,110,112,False,False,2842
2019,6,15,4,WN,5353,LGA,DFW,20:34,-9,-13,False,False,1978
2019,10,11,6,UA,2868,MIA,SEA,23:52,56,64,False,False,2705
2018,2,11,2,UA,3315,JFK,JFK,12:08,117,127,False,False,2341
2016,10,22,6,UA,3936,MIA,SFO,08:04,143,139,False,False,1508
2016,3,17,2,WN,8673,LAX,LAX,21:59,4,22,False,False,2771
2018,8,20,1,NK,438,SFO,DEN,18:39,42,48,False,False,2240
2019,11,15,5,AA,6577,DFW,ORD,02:42,112,106,False,False,1670
2018,8,15,6,AA,4171,MIA,MIA,11:55,134,139,False,False,2871
2016,4,9,4,F9,3536,MIA,DFW,06:36,164,155,False,False,2556
2018,5,8,7,AA,9134,LGA,SEA,14:55,118,117,False,False,346
2016,4,10,5,UA,3157,ATL,DFW,12:15,74,85,False,False,2383
2019,11,5,1,UA,3354,MIA,MIA,02:40,21,25,False,False,2923
2017,10,21,4,F9,3724,JFK,DFW,14:48,90,105,False,False,1307
2015,10,11,3,B6,5589,SFO,DEN,11:42,29,25,False,False,421
2015,10,7,3,WN,3894,ATL,LGA,07:12,150,149,False,False,698
2017,4,5,5,AA,6094,DEN,ORD,06:50,126,139,False,False,1414
2015,10,14,1,AS,5098,LGA,ORD,19:32,142,144,False,False,2258
2016,7,21,1,NK,7852,SFO,LGA,20:24,18,9,False,False,1803
2016,3,28,1,AA,1012,SEA,ATL,15:58,-17,-22,False,False,2384
2016,6,6,4,WN,9036,ATL,LAX,13:32,132,126,False,False,331
2015,2,26,3,B6,2835,ORD,MIA,18:08,154,155,False,False,2361
2018,2,23,7,DL,7437,JFK,SFO,01:40,20,19,False,False,2009
2016,6,10,4,WN,9636,DFW,LAX,15:18,158,157,True,False,1853
2016,7,19,4,DL,692,ORD,SEA,05:38,108,120,False,False,282
2019,12,11,2,WN,9916,DFW,LAX,07:21,14,16,False,False,1055
2015,2,26,5,AS,608,ORD,DEN,21:30,114,104,False,False,844
2018,12,25,6,F9,7471,LGA,ORD,05:57,117,118,False,False,2699
2018,10,19,5,F9,8166,ORD,JFK,11:05,64,73,False,False,1641
2015,8,1,2,NK,3999,SEA,SEA,21:01,77,72,False,False,2368
2019,6,11,2,NK,5500,ORD,LAX,14:48,80,78,False,False,254
2018,12,24,2,NK,9987,SEA,SEA,16:48,93,84,False,False,491
2015,11,10,1,AS,2864,LAX,SEA,03:00,38,51,False,False,1433
2017,2,25,3,F9,8187,SFO,LGA,20:50,102,105,False,False,1076
2018,12,16,4,AS,3428,ORD,LGA,08:25,160,161,False,False,1100
2016,3,11,3,B6,685,ORD,DEN,12:45,34,29,False,False,1964
2018,3,25,2,AS,6098,LAX,DFW,04:08,72,70,True,False,941
2015,9,8,3,NK,1137,SFO,DFW,22:28,60,67,False,False,1991
2016,4,20,2,UA,2752,SEA,LAX,03:35,19,20,False,False,498
2017,4,13,5,WN,668,DEN,MIA,19:29,141,154,False,False,2291
2015,12,26,7,UA,4884,ATL,JFK,20:28,111,109,False,False,542
2017,5,11,5,WN,9571,LGA,ORD,08:24,63,73,False,True,2986
2019,2,21,4,AA,3096,MIA,DEN,08:51,130,127,False,False,1479
2018,3,6,3,B6,153,JFK,DEN,00:12,168,169,False,False,1507
2015,6,25,6,WN,2109,SFO,ATL,00:29,66,77,False,False,2365
2017,2,26,1,AS,9287,MIA,MIA,13:52,-19,-3,False,False,977
2016,9,19,4,UA,3508,DEN,MIA,23:23,109,120,False,False,2000
2019,5,28,3,DL,9193,DFW,MIA,21:07,88,80,False,False,1049
2018,9,16,2,B6,2265,DFW,LGA,14:47,90,94,False,False,2512
2019,11,26,7,AS,5520,JFK,JFK,05:58,52,43,False,False,2575
2016,9,21,1,NK,4131,JFK,DFW,04:18,64,67,False,False,2781
2016,5,27,4,B6,452,LAX,DEN,22:58,176,192,False,False,1942
2017,3,20,4,DL,1535,LAX,ORD,15:22,131,138,False,False,2223
2018,6,24,7,B6,2080,SFO,ATL,22:32,95,90,False,False,582
2019,5,23,4,F9,6550,LGA,JFK,18:31,172,181,False,False,1442
2016,5,23,5,NK,153,DEN,MIA,01:19,81,80,False,False,2833
2017,12,18,1,WN,4019,MIA,JFK,05:18,30,29,False,False,2850
2017,4,28,7,AA,8875,MIA,LAX,09:57,109,114,False,False,1857
2018,11,23,7,F9,6013,LAX,SEA,02:20,165,160,False,True,2801
2017,11,5,1,DL,3226,ORD,LAX,09:22,7,17,False,False,907
2019,5,5,3,F9,1834,ATL,LGA,05:53,13,9,False,False,314
2016,5,9,6,WN,3551,ATL,JFK,08:45,120,123,False,False,226
2017,5,20,7,F9,9917,MIA,LGA,02:25,40,46,True,False,2842
2018,10,12,2,AS,2684,LAX,ATL,01:07,142,161,False,False,1387
2019,1,13,5,DL,316,MIA,ORD,04:26,81,83,False,False,497
2016,6,28,1,DL,7805,SEA,LAX,05:25,36,53,False,False,2135
2018,10,28,5,B6,9445,MIA,LGA,01:58,-12,-3,False,False,2349
2015,8,10,3,B6,7606,DEN,LAX,15:05,52,69,False,False,1230
2019,4,26,1,UA,6687,SEA,ORD,07:48,160,169,False,False,465
2015,7,3,7,AS,9622,ATL,MIA,17:46,84,80,False,False,1597
2019,1,17,1,UA,8240,MIA,SFO,02:37,135,132,False,False,635
2016,12,21,3,F9,9170,SFO,DEN,01:30,-7,-16,False,False,1717
2018,8,2,5,NK,3858,JFK,SEA,10:04,101,102,False,False,813
2015,7,17,1,WN,1162,LAX,ATL,21:08,109,102,False,False,958
2018,3,12,3,WN,1339,DFW,MIA,19:28,11,3,False,False,802
